customer_id,recency_days,frequency,monetary,R,F,M,segment
12973,414,1,385.55,1,1,2,Hibernating
12974,198,2,408.95,2,2,2,Hibernating
12975,437,6,2019.49,1,4,4,At risk
12976,212,8,3156.38,2,4,5,Big spenders
12977,156,4,513.88,3,3,2,Loyal
12978,385,5,2502.82,2,4,4,Big spenders
12979,729,1,479.54,1,1,2,Hibernating
12980,158,21,16245.78,3,5,5,Loyal
12981,30,2,372.21999999999997,4,2,2,Promising
12982,243,8,2702.51,2,4,4,Big spenders
12983,598,1,490.08000000000004,1,1,2,Hibernating
12984,19,1,97.5,5,1,1,Promising
12985,1,2,1215.6200000000001,5,2,4,Big spenders
12986,429,10,2275.98,1,5,4,At risk
12987,74,5,1312.21,3,4,4,Loyal
12988,292,1,505.82,2,1,2,Hibernating
12989,3,33,13242.15,5,5,5,Champions
12990,31,7,955.5,4,4,3,Champions
12991,23,3,764.82,4,3,3,Loyal
12992,725,1,93.35000000000001,1,1,1,Hibernating
12993,23,8,1204.46,4,4,4,Champions
12994,4,3,961.6700000000001,5,3,3,Loyal
12995,85,1,211.32,3,1,1,Hibernating
12996,376,1,355.5,2,1,2,Hibernating
12997,22,7,2107.96,4,4,4,Champions
12998,493,3,909.88,1,3,3,At risk
12999,196,3,455.88,2,3,2,At risk
13000,107,4,1005.5,3,3,3,Loyal
13001,4,33,24022.55,5,5,5,Champions
13002,318,3,414.13,2,3,2,At risk
13003,106,3,149.05,3,3,1,Loyal
13004,12,35,11222.71,5,5,5,Champions
13005,174,4,939.98,3,3,3,Loyal
13006,56,1,81.57,4,1,1,Promising
13007,580,1,175.25,1,1,1,Hibernating
13008,323,3,561.13,2,3,2,At risk
13009,673,1,234.0,1,1,1,Hibernating
13010,374,2,330.12,2,2,2,Hibernating
13011,372,1,50.550000000000004,2,1,1,Hibernating
13012,9,10,2582.96,5,5,4,Champions
13013,1,29,11097.43,5,5,5,Champions
13014,11,11,5321.48,5,5,5,Champions
13015,53,11,6473.7300000000005,4,5,5,Champions
13016,73,3,789.89,3,3,3,Loyal
13017,7,1,204.0,5,1,1,Promising
13018,16,35,9763.16,5,5,5,Champions
13019,379,6,1229.95,2,4,4,Big spenders
13020,563,2,618.96,1,2,3,Hibernating
13021,4,17,4852.11,5,5,5,Champions
13022,430,1,50.3,1,1,1,Hibernating
13023,64,3,1251.03,3,3,4,Loyal
13024,471,2,555.87,1,2,2,Hibernating
13025,732,1,323.39,1,1,2,Hibernating
13026,1,9,1733.08,5,5,4,Champions
13027,114,19,17143.2,3,5,5,Loyal
13028,23,2,661.3199999999999,4,2,3,Promising
13029,31,5,1927.3,4,4,4,Champions
13030,11,2,752.4399999999999,5,2,3,Promising
13031,407,5,3292.84,2,4,5,Big spenders
13032,52,9,2815.96,4,5,4,Champions
13033,357,2,220.55,2,2,1,Hibernating
13034,55,3,756.82,4,3,3,Loyal
13035,74,3,1339.0,3,3,4,Loyal
13036,685,1,307.1,1,1,2,Hibernating
13037,138,12,3877.25,3,5,5,Loyal
13038,80,3,908.46,3,3,3,Loyal
13039,584,4,1010.73,1,3,3,At risk
13040,9,2,676.99,5,2,3,Promising
13041,451,4,799.13,1,3,3,At risk
13042,598,3,1488.59,1,3,4,At risk
13043,273,1,516.42,2,1,2,Hibernating
13044,291,11,4831.1,2,5,5,Big spenders
13045,99,3,808.92,3,3,3,Loyal
13046,31,3,949.25,4,3,3,Loyal
13047,57,23,8310.73,4,5,5,Champions
13048,14,9,4045.23,5,5,5,Champions
13049,64,4,1408.24,3,3,4,Loyal
13050,15,34,11717.49,5,5,5,Champions
13051,579,2,155.8,1,2,1,Hibernating
13052,212,7,3118.48,2,4,5,Big spenders
13053,622,1,127.65,1,1,1,Hibernating
13055,78,4,2310.91,3,3,4,Loyal
13056,551,1,209.48,1,1,1,Hibernating
13057,530,3,709.59,1,3,3,At risk
13058,25,3,271.40000000000003,4,3,1,Loyal
13059,250,10,2279.02,2,5,4,Big spenders
13060,254,1,307.53,2,1,2,Hibernating
13061,72,1,248.61,3,1,1,Hibernating
13062,191,1,346.98,2,1,2,Hibernating
13063,481,1,188.4,1,1,1,Hibernating
13064,13,6,1666.8400000000001,5,4,4,Champions
13065,373,5,1055.05,2,4,3,At risk
13066,24,2,430.90000000000003,4,2,2,Promising
13067,82,3,508.51,3,3,2,Loyal
13068,10,2,344.0,5,2,2,Promising
13069,1,38,8622.25,5,5,5,Champions
13070,192,4,751.7,2,3,3,At risk
13071,612,1,129.22,1,1,1,Hibernating
13072,267,1,177.15,2,1,1,Hibernating
13073,411,2,418.08,1,2,2,Hibernating
13074,511,4,1378.74,1,3,4,At risk
13075,130,1,919.61,3,1,3,Hibernating
13076,458,1,135.4,1,1,1,Hibernating
13077,1,11,2730.15,5,5,4,Champions
13078,3,57,28966.48,5,5,5,Champions
13079,4,6,419.18,5,4,2,Champions
13080,179,4,260.83,3,3,1,Loyal
13081,12,28,56528.67,5,5,5,Champions
13082,126,21,7335.75,3,5,5,Loyal
13083,4,3,395.43,5,3,2,Loyal
13084,492,1,122.39999999999999,1,1,1,Hibernating
13085,158,8,2337.28,3,4,4,Loyal
13086,383,1,439.33000000000004,2,1,2,Hibernating
13087,726,1,313.64,1,1,2,Hibernating
13088,417,1,236.11,1,1,1,Hibernating
13089,3,199,111015.99,5,5,5,Champions
13090,9,23,13076.74,5,5,5,Champions
13091,28,2,363.21999999999997,4,2,2,Promising
13092,71,12,2035.88,3,5,4,Loyal
13093,276,55,53726.35,2,5,5,Big spenders
13094,21,13,2003.7,4,5,4,Champions
13095,71,1,74.39999999999999,3,1,1,Hibernating
13096,394,1,419.70000000000005,2,1,2,Hibernating
13097,33,27,12941.81,4,5,5,Champions
13098,1,28,28882.44,5,5,5,Champions
13099,99,1,207.35999999999999,3,1,1,Hibernating
13101,234,4,695.4,2,3,3,At risk
13102,1,37,11319.2,5,5,5,Champions
13103,40,3,709.64,4,3,3,Loyal
13104,3,9,1709.1,5,5,4,Champions
13105,436,1,72.0,1,1,1,Hibernating
13106,133,2,603.46,3,2,3,Hibernating
13107,44,9,5194.27,4,5,5,Champions
13108,373,2,748.46,2,2,3,Hibernating
13109,60,3,1134.03,3,3,3,Loyal
13110,31,12,2931.9700000000003,4,5,5,Champions
13111,719,1,321.88000000000005,1,1,2,Hibernating
13112,541,1,20.6,1,1,1,Hibernating
13113,1,37,18095.44,5,5,5,Champions
13114,731,1,234.38,1,1,1,Hibernating
13115,12,10,5478.2,5,5,5,Champions
13116,138,1,501.14,3,1,2,Hibernating
13117,22,18,2255.66,4,5,4,Champions
13118,20,9,2347.07,4,5,4,Champions
13119,669,1,134.9,1,1,1,Hibernating
13120,239,1,30.599999999999998,2,1,1,Hibernating
13121,269,1,254.73,2,1,1,Hibernating
13122,94,2,922.39,3,2,3,Hibernating
13123,473,2,506.75,1,2,2,Hibernating
13124,90,4,4641.66,3,3,5,Loyal
13125,524,1,148.62,1,1,1,Hibernating
13126,5,13,3713.76,5,5,5,Champions
13127,78,1,259.17,3,1,1,Hibernating
13128,631,1,263.5,1,1,1,Hibernating
13129,452,2,233.25,1,2,1,Hibernating
13130,94,1,64.0,3,1,1,Hibernating
13131,23,7,3313.77,4,4,5,Champions
13132,262,1,77.3,2,1,1,Hibernating
13133,274,3,200.45000000000002,2,3,1,At risk
13134,86,6,2449.73,3,4,4,Loyal
13135,197,2,3371.45,2,2,5,Big spenders
13136,56,13,6240.66,4,5,5,Champions
13137,11,16,7586.94,5,5,5,Champions
13138,22,7,1261.26,4,4,4,Champions
13139,16,8,8202.98,5,4,5,Champions
13140,108,5,1054.92,3,4,3,Loyal
13141,85,17,7636.28,3,5,5,Loyal
13142,19,1,307.09,5,1,2,Promising
13143,585,1,405.1,1,1,2,Hibernating
13144,333,2,135.35,2,2,1,Hibernating
13145,40,7,1128.52,4,4,3,Champions
13146,26,1,228.91,4,1,1,Promising
13147,10,4,712.8000000000001,5,3,3,Loyal
13148,29,26,8256.78,4,5,5,Champions
13149,14,4,1676.06,5,3,4,Loyal
13150,484,3,449.96999999999997,1,3,2,At risk
13151,296,3,2438.76,2,3,4,Big spenders
13152,417,7,2128.68,1,4,4,At risk
13153,6,1,486.22,5,1,2,Promising
13154,399,3,1612.09,2,3,4,Big spenders
13155,33,6,1370.48,4,4,4,Champions
13156,385,3,1586.54,2,3,4,Big spenders
13157,49,9,5669.36,4,5,5,Champions
13158,95,5,1508.18,3,4,4,Loyal
13159,9,4,1429.35,5,3,4,Loyal
13160,22,1,91.8,4,1,1,Promising
13161,313,2,472.13,2,2,2,Hibernating
13162,122,16,9234.69,3,5,5,Loyal
13164,569,2,372.2,1,2,2,Hibernating
13165,46,3,1451.16,4,3,4,Loyal
13166,283,2,875.93,2,2,3,Hibernating
13167,19,5,1113.15,5,4,3,Champions
13168,36,5,1838.6299999999999,4,4,4,Champions
13169,64,3,840.08,3,3,3,Loyal
13170,27,1,108.81,4,1,1,Promising
13171,22,3,468.41,4,3,2,Loyal
13172,400,1,69.6,2,1,1,Hibernating
13173,4,11,2379.92,5,5,4,Champions
13174,16,11,7972.46,5,5,5,Champions
13175,582,2,805.5,1,2,3,Hibernating
13176,46,1,481.49,4,1,2,Promising
13177,65,2,512.2,3,2,2,Hibernating
13178,26,21,14051.39,4,5,5,Champions
13179,619,1,572.3100000000001,1,1,2,Hibernating
13180,607,1,86.10000000000001,1,1,1,Hibernating
13181,381,1,359.69,2,1,2,Hibernating
13182,45,1,121.18,4,1,1,Promising
13183,8,15,7028.38,5,5,5,Champions
13184,15,10,1615.45,5,5,4,Champions
13185,268,1,71.4,2,1,1,Hibernating
13186,40,3,1575.89,4,3,4,Loyal
13187,337,4,328.36,2,3,2,At risk
13188,11,1,114.60000000000001,5,1,1,Promising
13189,19,2,260.68,5,2,1,Promising
13190,544,3,570.66,1,3,2,At risk
13191,658,1,159.21,1,1,1,Hibernating
13192,95,6,2558.58,3,4,4,Loyal
13193,61,1,112.08,3,1,1,Hibernating
13194,136,2,472.78,3,2,2,Hibernating
13195,414,1,136.73,1,1,1,Hibernating
13196,11,7,3068.84,5,4,5,Champions
13197,610,1,373.01000000000005,1,1,2,Hibernating
13198,10,8,4929.33,5,4,5,Champions
13199,4,66,15936.05,5,5,5,Champions
13200,19,4,870.09,5,3,3,Loyal
13201,502,4,1233.06,1,3,4,At risk
13202,394,7,1580.3,2,4,4,Big spenders
13203,10,10,2630.55,5,5,4,Champions
13204,731,1,966.6600000000001,1,1,3,Hibernating
13205,443,1,2803.2,1,1,4,Hibernating
13206,400,13,8308.19,2,5,5,Big spenders
13207,15,4,535.86,5,3,2,Loyal
13208,59,8,1951.82,4,4,4,Champions
13209,30,13,8509.51,4,5,5,Champions
13210,94,1,353.48,3,1,2,Hibernating
13211,10,10,2618.77,5,5,4,Champions
13212,20,3,786.83,4,3,3,Loyal
13213,57,11,3851.52,4,5,5,Champions
13214,418,7,3264.23,1,4,5,At risk
13215,402,1,81.6,2,1,1,Hibernating
13216,268,1,333.74,2,1,2,Hibernating
13217,122,3,269.52,3,3,1,Loyal
13218,127,1,62.63999999999999,3,1,1,Hibernating
13219,618,1,76.23,1,1,1,Hibernating
13220,78,5,1336.0900000000001,3,4,4,Loyal
13221,240,2,844.86,2,2,3,Hibernating
13222,577,1,88.5,1,1,1,Hibernating
13223,200,6,969.1200000000001,2,4,3,At risk
13224,60,2,2152.95,3,2,4,Big spenders
13225,3,16,16260.07,5,5,5,Champions
13226,273,2,312.46,2,2,2,Hibernating
13227,202,1,257.7,2,1,1,Hibernating
13228,81,1,358.0,3,1,2,Hibernating
13229,226,1,160.95,2,1,1,Hibernating
13230,4,30,6065.95,5,5,5,Champions
13232,13,7,1327.75,5,4,4,Champions
13233,74,4,1176.46,3,3,3,Loyal
13234,673,2,346.5,1,2,2,Hibernating
13235,212,1,1031.07,2,1,3,Hibernating
13236,25,2,744.85,4,2,3,Promising
13237,388,1,643.0,2,1,3,Hibernating
13238,17,6,986.73,5,4,3,Champions
13239,262,4,1579.84,2,3,4,Big spenders
13240,96,8,1455.39,3,4,4,Loyal
13241,412,1,112.53,1,1,1,Hibernating
13242,112,7,699.4,3,4,3,Loyal
13243,203,5,1220.38,2,4,4,Big spenders
13244,93,1,121.74000000000001,3,1,1,Hibernating
13245,51,2,989.22,4,2,3,Promising
13246,18,11,3346.5499999999997,5,5,5,Champions
13247,18,4,501.12,5,3,2,Loyal
13248,125,2,465.68,3,2,2,Hibernating
13249,92,9,1608.93,3,5,4,Loyal
13250,461,2,253.09,1,2,1,Hibernating
13251,402,1,252.68,2,1,1,Hibernating
13252,394,2,348.45,2,2,2,Hibernating
13253,157,4,2951.11,3,3,5,Loyal
13254,376,1,51.410000000000004,2,1,1,Hibernating
13255,9,3,678.76,5,3,3,Loyal
13257,436,1,134.9,1,1,1,Hibernating
13258,12,5,1009.43,5,4,3,Champions
13259,62,9,1398.79,3,5,4,Loyal
13260,61,1,557.62,3,1,2,Hibernating
13261,269,2,944.1,2,2,3,Hibernating
13262,263,3,573.45,2,3,2,At risk
13263,1,38,8650.98,5,5,5,Champions
13264,443,1,722.5600000000001,1,1,3,Hibernating
13265,53,5,2092.66,4,4,4,Champions
13266,11,19,6046.47,5,5,5,Champions
13267,3,36,9329.41,5,5,5,Champions
13268,18,9,3108.16,5,5,5,Champions
13269,1,28,8537.32,5,5,5,Champions
13270,366,1,590.0,2,1,2,Hibernating
13271,37,1,192.77,4,1,1,Promising
13272,31,2,276.56,4,2,1,Promising
13273,113,1,138.98,3,1,1,Hibernating
13274,409,1,360.85,1,1,2,Hibernating
13275,384,2,238.86,2,2,1,Hibernating
13276,64,5,1883.96,3,4,4,Loyal
13277,16,7,523.3,5,4,2,Champions
13278,41,4,1425.35,4,3,4,Loyal
13279,78,1,137.75,3,1,1,Hibernating
13280,122,7,2267.83,3,4,4,Loyal
13281,439,1,334.05,1,1,2,Hibernating
13282,18,4,1313.19,5,3,4,Loyal
13283,60,4,373.36,3,3,2,Loyal
13284,331,1,196.15,2,1,1,Hibernating
13285,23,6,3364.59,4,4,5,Champions
13286,600,1,734.91,1,1,3,Hibernating
13287,603,3,559.06,1,3,2,At risk
13288,443,5,902.11,1,4,3,At risk
13289,724,1,307.95,1,1,2,Hibernating
13291,156,11,3270.79,3,5,5,Loyal
13292,39,5,987.79,4,4,3,Champions
13293,392,6,1192.94,2,4,3,At risk
13294,190,3,1689.53,2,3,4,Big spenders
13295,360,4,1081.67,2,3,3,At risk
13296,137,6,792.51,3,4,3,Loyal
13297,8,7,4352.67,5,4,5,Champions
13298,1,1,360.0,5,1,2,Promising
13299,268,3,1189.0,2,3,3,At risk
13300,169,3,1273.81,3,3,4,Loyal
13301,104,4,600.19,3,3,3,Loyal
13302,155,2,159.2,3,2,1,Hibernating
13303,400,1,61.72,2,1,1,Hibernating
13304,351,4,1150.59,2,3,3,At risk
13305,4,16,3616.41,5,5,5,Champions
13306,430,1,53.65,1,1,1,Hibernating
13307,120,3,273.34,3,3,1,Loyal
13308,23,4,1670.3700000000001,4,3,4,Loyal
13309,7,6,1706.3700000000001,5,4,4,Champions
13310,28,5,1511.8500000000001,4,4,4,Champions
13311,4,2,598.57,5,2,3,Promising
13312,451,1,124.75,1,1,1,Hibernating
13313,22,12,3445.32,4,5,5,Champions
13314,2,3,599.41,5,3,3,Loyal
13315,689,1,310.26,1,1,2,Hibernating
13316,37,10,12818.42,4,5,5,Champions
13317,66,18,6321.29,3,5,5,Loyal
13318,1,3,640.76,5,3,3,Loyal
13319,5,58,21231.07,5,5,5,Champions
13320,78,6,2160.45,3,4,4,Loyal
13321,72,2,567.36,3,2,2,Hibernating
13322,17,1,199.48000000000002,5,1,1,Promising
13323,3,5,787.85,5,4,3,Champions
13324,36,17,10495.77,4,5,5,Champions
13325,82,1,675.3,3,1,3,Hibernating
13326,432,1,281.76,1,1,2,Hibernating
13327,39,19,8988.67,4,5,5,Champions
13328,316,1,1308.48,2,1,4,Big spenders
13329,32,8,4795.57,4,4,5,Champions
13330,93,6,2796.1,3,4,4,Loyal
13331,402,1,262.4,2,1,1,Hibernating
13332,14,1,350.9,5,1,2,Promising
13333,411,3,1015.74,1,3,3,At risk
13334,82,5,6201.8,3,4,5,Loyal
13336,77,1,795.12,3,1,3,Hibernating
13337,546,1,1550.06,1,1,4,Hibernating
13338,158,4,2300.92,3,3,4,Loyal
13339,201,1,860.12,2,1,3,Hibernating
13340,45,12,22100.56,4,5,5,Champions
13341,261,1,775.85,2,1,3,Hibernating
13343,178,1,253.93,3,1,1,Hibernating
13344,68,3,2511.69,3,3,4,Loyal
13345,288,1,339.5,2,1,2,Hibernating
13346,463,6,299.4,1,4,2,At risk
13347,70,1,291.36,3,1,2,Hibernating
13348,64,1,233.76,3,1,1,Hibernating
13349,11,1,197.32,5,1,1,Promising
13350,16,2,829.17,5,2,3,Promising
13351,66,1,323.94,3,1,2,Hibernating
13352,60,1,347.97999999999996,3,1,2,Hibernating
13354,71,1,743.53,3,1,3,Hibernating
13355,122,1,674.7,3,1,3,Hibernating
13356,80,1,768.24,3,1,3,Hibernating
13357,257,5,3795.0099999999998,2,4,5,Big spenders
13358,269,1,389.03,2,1,2,Hibernating
13359,64,2,917.46,3,2,3,Hibernating
13360,432,4,1503.65,1,3,4,At risk
13361,472,2,1450.5,1,2,4,Hibernating
13362,9,7,5381.47,5,4,5,Champions
13363,18,3,1623.86,5,3,4,Loyal
13365,34,2,2207.52,4,2,4,Big spenders
13366,50,1,56.160000000000004,4,1,1,Promising
13367,432,1,460.20000000000005,1,1,2,Hibernating
13368,257,4,986.1,2,3,3,At risk
13369,366,1,231.38,2,1,1,Hibernating
13370,372,1,737.87,2,1,3,Hibernating
13371,505,2,2297.66,1,2,4,Hibernating
13372,90,1,328.64,3,1,2,Hibernating
13373,61,6,7587.1900000000005,3,4,5,Loyal
13374,415,2,372.8,1,2,2,Hibernating
13375,89,2,1792.23,3,2,4,Big spenders
13376,99,3,869.76,3,3,3,Loyal
13377,397,2,1452.88,2,2,4,Big spenders
13379,26,3,572.56,4,3,2,Loyal
13380,433,1,62.4,1,1,1,Hibernating
13381,32,12,8224.37,4,5,5,Champions
13382,281,5,1387.58,2,4,4,Big spenders
13383,544,1,305.28000000000003,1,1,2,Hibernating
13384,31,11,6668.08,4,5,5,Champions
13385,330,1,534.57,2,1,2,Hibernating
13386,414,2,835.46,1,2,3,Hibernating
13387,417,1,181.84,1,1,1,Hibernating
13388,131,3,1135.7,3,3,3,Loyal
13389,11,3,797.96,5,3,3,Loyal
13390,75,1,544.08,3,1,2,Hibernating
13391,204,1,59.8,2,1,1,Hibernating
13392,677,1,91.14,1,1,1,Hibernating
13393,584,4,1131.45,1,3,3,At risk
13394,2,19,6442.4800000000005,5,5,5,Champions
13395,185,3,1180.23,3,3,3,Loyal
13396,29,2,1344.64,4,2,4,Big spenders
13397,73,10,3140.87,3,5,5,Loyal
13398,192,2,670.34,2,2,3,Hibernating
13399,464,3,275.4,1,3,1,At risk
13400,583,1,310.83,1,1,2,Hibernating
13402,127,4,1226.8500000000001,3,3,4,Loyal
13403,18,3,229.5,5,3,1,Loyal
13404,1,2,252.49,5,2,1,Promising
13405,204,5,1198.81,2,4,4,Big spenders
13406,427,2,568.92,1,2,2,Hibernating
13407,599,2,2135.14,1,2,4,Hibernating
13408,2,106,50070.08,5,5,5,Champions
13410,24,9,2201.96,4,5,4,Champions
13411,107,1,213.55,3,1,1,Hibernating
13412,620,1,487.34999999999997,1,1,2,Hibernating
13413,640,5,353.12,1,4,2,At risk
13414,134,6,2494.14,3,4,4,Loyal
13415,473,4,665.42,1,3,3,At risk
13416,44,3,940.8000000000001,4,3,3,Loyal
13417,5,6,1593.89,5,4,4,Champions
13418,12,31,11315.46,5,5,5,Champions
13419,64,1,221.06,3,1,1,Hibernating
13420,150,2,142.45,3,2,1,Hibernating
13421,40,8,4048.25,4,4,5,Champions
13422,64,1,2626.3,3,1,4,Big spenders
13423,429,1,217.03,1,1,1,Hibernating
13424,450,1,557.92,1,1,2,Hibernating
13425,108,5,3375.58,3,4,5,Loyal
13426,1,22,8167.38,5,5,5,Champions
13427,19,6,1006.53,5,4,3,Champions
13428,10,3,478.54,5,3,2,Loyal
13429,11,4,1006.8,5,3,3,Loyal
13430,19,2,666.97,5,2,3,Promising
13431,67,8,3289.24,3,4,5,Loyal
13432,571,2,436.55,1,2,2,Hibernating
13433,501,4,658.3199999999999,1,3,3,At risk
13434,74,5,1666.8600000000001,3,4,4,Loyal
13435,5,9,4447.33,5,5,5,Champions
13436,2,1,196.89,5,1,1,Promising
13437,14,7,3408.06,5,4,5,Champions
13438,547,1,46.5,1,1,1,Hibernating
13439,255,3,986.61,2,3,3,At risk
13440,423,7,1264.5,1,4,4,At risk
13441,92,2,720.9,3,2,3,Hibernating
13442,667,3,419.87,1,3,2,At risk
13443,449,6,1269.3700000000001,1,4,4,At risk
13444,374,2,619.08,2,2,3,Hibernating
13445,626,1,241.89999999999998,1,1,1,Hibernating
13446,430,11,3769.9700000000003,1,5,5,At risk
13447,23,3,1129.14,4,3,3,Loyal
13448,17,12,8315.47,5,5,5,Champions
13449,24,1,291.88,4,1,2,Promising
13450,27,13,4120.04,4,5,5,Champions
13451,26,11,7088.92,4,5,5,Champions
13452,259,3,729.8,2,3,3,At risk
13453,166,3,781.6899999999999,3,3,3,Loyal
13454,641,1,219.87,1,1,1,Hibernating
13455,25,6,2159.89,4,4,4,Champions
13456,18,6,1746.3200000000002,5,4,4,Champions
13457,689,2,148.22,1,2,1,Hibernating
13458,7,16,11926.07,5,5,5,Champions
13459,625,2,1160.4099999999999,1,2,3,Hibernating
13460,29,2,183.44,4,2,1,Promising
13461,39,6,4160.0,4,4,5,Champions
13462,253,5,1153.85,2,4,3,At risk
13464,58,6,3097.64,4,4,5,Champions
13465,446,2,931.12,1,2,3,Hibernating
13466,184,5,1013.35,3,4,3,Loyal
13467,11,2,1071.91,5,2,3,Promising
13468,2,72,12721.68,5,5,5,Champions
13469,653,1,82.4,1,1,1,Hibernating
13470,99,2,165.0,3,2,1,Hibernating
13471,1,4,2501.84,5,3,4,Loyal
13472,464,2,592.24,1,2,2,Hibernating
13473,61,8,2416.08,3,4,4,Loyal
13474,236,3,646.59,2,3,3,At risk
13475,191,4,1431.78,2,3,4,Big spenders
13476,179,5,1923.72,3,4,4,Loyal
13477,38,11,2819.17,4,5,4,Champions
13478,469,5,2068.03,1,4,4,At risk
13479,201,4,814.42,2,3,3,At risk
13480,417,2,627.82,1,2,3,Hibernating
13481,46,10,3815.84,4,5,5,Champions
13482,232,2,336.09,2,2,2,Hibernating
13483,66,1,140.34,3,1,1,Hibernating
13484,241,3,767.32,2,3,3,At risk
13485,233,11,2972.57,2,5,5,Big spenders
13486,78,3,1122.41,3,3,3,Loyal
13487,58,5,846.87,4,4,3,Champions
13488,17,23,14167.56,5,5,5,Champions
13489,105,4,449.52,3,3,2,Loyal
13490,654,1,154.25,1,1,1,Hibernating
13491,52,27,4467.66,4,5,5,Champions
13492,136,3,1269.84,3,3,4,Loyal
13493,275,2,498.63,2,2,2,Hibernating
13494,312,1,316.26000000000005,2,1,2,Hibernating
13495,8,10,4833.61,5,5,5,Champions
13496,11,2,653.33,5,2,3,Promising
13497,283,6,1139.83,2,4,3,At risk
13498,730,1,327.38,1,1,2,Hibernating
13499,18,5,1159.11,5,4,3,Champions
13500,23,4,1436.3,4,3,4,Loyal
13501,288,3,2870.11,2,3,5,Big spenders
13502,17,5,780.5,5,4,3,Champions
13503,71,5,1766.79,3,4,4,Loyal
13504,64,1,295.93,3,1,2,Hibernating
13505,73,4,3583.08,3,3,5,Loyal
13506,316,5,1320.18,2,4,4,Big spenders
13507,3,4,2479.16,5,3,4,Loyal
13508,244,2,287.05,2,2,2,Hibernating
13509,9,7,1099.72,5,4,3,Champions
13510,1,11,4541.29,5,5,5,Champions
13511,677,1,282.76,1,1,2,Hibernating
13512,261,4,713.39,2,3,3,At risk
13513,127,3,796.99,3,3,3,Loyal
13514,74,4,815.9000000000001,3,3,3,Loyal
13515,73,6,1265.82,3,4,4,Loyal
13516,21,4,1685.26,4,3,4,Loyal
13517,60,3,2128.42,3,3,4,Loyal
13518,86,1,627.16,3,1,3,Hibernating
13519,78,2,343.21,3,2,2,Hibernating
13520,59,11,5360.0,4,5,5,Champions
13521,1,3,1070.47,5,3,3,Loyal
13522,30,1,125.80000000000001,4,1,1,Promising
13523,33,6,4369.57,4,4,5,Champions
13524,41,5,680.1800000000001,4,4,3,Champions
13525,15,2,628.78,5,2,3,Promising
13526,738,2,942.5999999999999,1,2,3,Hibernating
13527,34,12,4517.54,4,5,5,Champions
13529,79,2,307.76,3,2,2,Hibernating
13530,634,1,402.97999999999996,1,1,2,Hibernating
13531,205,6,1433.07,2,4,4,Big spenders
13532,34,1,210.31,4,1,1,Promising
13533,183,3,269.09,3,3,1,Loyal
13534,2,34,7600.45,5,5,5,Champions
13535,403,1,89.5,2,1,1,Hibernating
13536,1,7,3444.39,5,4,5,Champions
13537,426,2,717.85,1,2,3,Hibernating
13538,43,12,3103.13,4,5,5,Champions
13539,86,7,1556.76,3,4,4,Loyal
13540,467,3,632.39,1,3,3,At risk
13541,427,2,725.85,1,2,3,Hibernating
13542,377,17,3924.09,2,5,5,Big spenders
13543,634,2,1439.6100000000001,1,2,4,Hibernating
13544,40,6,781.7,4,4,3,Champions
13545,391,2,364.93,2,2,2,Hibernating
13546,12,5,1086.24,5,4,3,Champions
13547,408,1,164.53,2,1,1,Hibernating
13548,96,3,901.44,3,3,3,Loyal
13549,26,8,1005.8,4,4,3,Champions
13550,383,1,342.55,2,1,2,Hibernating
13551,319,2,244.2,2,2,1,Hibernating
13552,66,22,6813.22,3,5,5,Loyal
13553,675,1,499.6,1,1,2,Hibernating
13554,380,7,1562.61,2,4,4,Big spenders
13555,74,13,8847.29,3,5,5,Loyal
13556,429,2,200.82,1,2,1,Hibernating
13557,28,13,3019.66,4,5,5,Champions
13558,6,4,594.52,5,3,2,Loyal
13559,513,2,990.0,1,2,3,Hibernating
13560,7,1,171.42000000000002,5,1,1,Promising
13561,216,11,1803.4,2,5,4,Big spenders
13562,82,8,4838.18,3,4,5,Loyal
13563,84,2,777.53,3,2,3,Hibernating
13564,354,36,15754.97,2,5,5,Big spenders
13565,19,3,414.8,5,3,2,Loyal
13566,41,5,1684.75,4,4,4,Champions
13567,428,4,1074.19,1,3,3,At risk
13568,173,1,187.05,3,1,1,Hibernating
13569,17,4,725.04,5,3,3,Loyal
13570,243,1,239.49,2,1,1,Hibernating
13571,13,26,4537.26,5,5,5,Champions
13572,206,1,1384.25,2,1,4,Big spenders
13573,50,6,903.07,4,4,3,Champions
13574,411,1,404.45,1,1,2,Hibernating
13575,23,5,732.0699999999999,4,4,3,Champions
13576,10,28,11184.94,5,5,5,Champions
13577,25,9,3346.62,4,5,5,Champions
13578,409,1,147.66,1,1,1,Hibernating
13579,15,5,1374.34,5,4,4,Champions
13580,406,1,107.75,2,1,1,Hibernating
13581,309,2,280.53000000000003,2,2,1,Hibernating
13582,390,2,241.68,2,2,1,Hibernating
13583,156,2,1445.03,3,2,4,Big spenders
13584,307,2,361.4,2,2,2,Hibernating
13585,531,3,684.54,1,3,3,At risk
13586,541,1,127.28,1,1,1,Hibernating
13587,64,4,1308.1,3,3,4,Loyal
13588,16,8,2450.7799999999997,5,4,4,Champions
13589,15,6,1120.74,5,4,3,Champions
13590,11,18,6297.34,5,5,5,Champions
13591,65,7,2093.94,3,4,4,Loyal
13592,36,4,247.95999999999998,4,3,1,Loyal
13593,108,14,5444.81,3,5,5,Loyal
13594,53,2,533.32,4,2,2,Promising
13595,517,3,784.48,1,3,3,At risk
13596,6,2,664.11,5,2,3,Promising
